state;statenum;trend;treated;treated_post;lncase;afdcben;unemp;empratio;mon_d2;mon_d3;mon_d4;caseload;popn;empratio_raw;south;control;T0
DE;8;70;1;0;-4.205145836;4.510000229;5.400000095;-0.682277262;0;1;0;10917;695934;0.505464613;1;0;104
DE;8;71;1;0;-4.194096565;4.510000229;5.5;-0.686975718;0;1;0;11057;696707;0.503095269;1;0;104
DE;8;72;1;0;-4.189747334;4.510000229;5.099999905;-0.702429116;0;1;0;11124;697480;0.495380521;1;0;104
DE;8;73;1;0;-4.186058521;4.389999866;5.099999905;-0.697471559;0;0;1;11184;698253;0.497842461;1;0;104
DE;8;74;1;0;-4.186713696;4.389999866;4.5;-0.679710209;0;0;1;11192;698939;0.506763816;1;0;104
DE;8;75;1;0;-4.174939632;4.389999866;4.400000095;-0.684320092;0;0;1;11340;699625;0.504433095;1;0;104
DE;8;76;1;0;-4.178515911;4.389999866;5.699999809;-0.699757457;0;0;0;11315;700312;0.496705741;1;0;104
DE;8;77;1;0;-4.174858093;4.389999866;5.800000191;-0.701633871;0;0;0;11372;700998;0.495774597;1;0;104
DE;8;78;1;0;-4.160600185;4.389999866;5.5;-0.702623546;0;0;0;11551;701684;0.4952842;1;0;104
DE;8;79;1;0;-4.16317749;4.389999866;4.900000095;-0.692520916;1;0;0;11537;702370;0.500313222;1;0;104
DE;8;80;1;0;-4.164627552;4.389999866;4.5;-0.688795686;1;0;0;11536;703056;0.502180457;1;0;104
DE;8;81;1;0;-4.179950714;4.389999866;5.199999809;-0.678564012;1;0;0;11376;703742;0.507345021;1;0;104
DE;8;82;1;0;-4.177190781;4.389999866;5.400000095;-0.671603024;0;1;0;11423;704429;0.510888934;1;0;104
DE;8;83;1;0;-4.17035532;4.389999866;5.800000191;-0.678157568;0;1;0;11517;705115;0.507551253;1;0;104
DE;8;84;1;0;-4.182007313;4.389999866;5.699999809;-0.689386904;0;1;0;11399;705801;0.501883686;1;0;104
DE;8;85;1;0;-4.173935413;4.329999924;5.400000095;-0.685750544;0;0;1;11507;706487;0.503712058;1;0;104
DE;8;86;1;0;-4.178313732;4.329999924;5.199999809;-0.675526142;0;0;1;11482;707255;0.508888602;1;0;104
DE;8;87;1;0;-4.172355175;4.329999924;5.199999809;-0.676311433;0;0;1;11576;708023;0.508489132;1;0;104
DE;8;88;1;0;-4.160569191;4.329999924;6.199999809;-0.692656338;0;0;0;11739;708790;0.500245512;1;0;104
DE;8;89;1;0;-4.187685966;4.329999924;6.199999809;-0.685137689;0;0;0;11450;709558;0.50402081;1;0;104
DE;8;90;1;0;-4.177554131;4.329999924;5.699999809;-0.684685588;0;0;0;11592;710326;0.504248738;1;0;104
DE;8;91;1;0;-4.160768986;4.329999924;5;-0.682076573;1;0;0;11814;711094;0.505566061;1;0;104
DE;8;92;1;0;-4.182013035;4.329999924;4.5;-0.675346613;1;0;0;11591;711861;0.508979976;1;0;104
DE;8;93;1;0;-4.215032101;4.329999924;4.900000095;-0.662700295;1;0;0;11239;712629;0.515457571;1;0;104
DE;8;94;1;0;-4.247843266;4.329999924;4.900000095;-0.658872902;0;1;0;10900;713397;0.51743418;1;0;104
DE;8;95;1;0;-4.220549107;4.329999924;4.699999809;-0.661866009;0;1;0;11226;714165;0.515887797;1;0;104
DE;8;96;1;0;-4.206644535;4.329999924;4.5;-0.678625166;0;1;0;11408;714932;0.507313967;1;0;104
DE;8;97;1;0;-4.209955692;6.369999886;4.099999905;-0.673396587;0;0;1;11395;715700;0.509973466;1;0;104
DE;8;98;1;0;-4.237500191;6.369999886;4;-0.659517765;0;0;1;11102;716348;0.517100632;1;0;104
DE;8;99;1;0;-4.227797508;6.369999886;3.799999952;-0.664411843;0;0;1;11227;716996;0.514576077;1;0;104
DE;8;100;1;0;-4.222278118;6.369999886;4.800000191;-0.685058951;0;0;0;11306;717644;0.504060507;1;0;104
DE;8;101;1;0;-4.253300667;6.369999886;4.800000191;-0.678832591;0;0;0;10977;718292;0.507208765;1;0;104
DE;8;102;1;0;-4.264494419;6.369999886;4.400000095;-0.678283393;0;0;0;10871;718940;0.507487416;1;0;104
DE;8;103;1;0;-4.296815872;6.369999886;3.900000095;-0.682951808;1;0;0;10541;719588;0.505123794;1;0;104
DE;8;104;1;0;-4.29716444;6.369999886;3.700000048;-0.67965281;1;0;0;10553;720235;0.506792903;1;0;104
DE;8;105;1;1;-4.313159466;6.369999886;4.5;-0.672605872;1;0;0;10401;720883;0.510376871;1;0;104
DE;8;106;1;1;-4.316762447;6.369999886;4.300000191;-0.665993035;0;1;0;10379;721531;0.51376307;1;0;104
DE;8;107;1;1;-4.328025818;6.369999886;4.5;-0.669919312;0;1;0;10278;722179;0.511749864;1;0;104
DE;8;108;1;1;-4.330092907;6.369999886;4.5;-0.691680431;0;1;0;10272;722827;0.500733912;1;0;104
DE;8;109;1;1;-4.332451344;6.510000229;4.300000191;-0.689395964;0;0;1;10263;723475;0.501879096;1;0;104
DE;8;110;1;1;-4.339107037;6.510000229;4.300000191;-0.679071486;0;0;1;10210;724151;0.507087588;1;0;104
DE;8;111;1;1;-4.32686758;6.510000229;4.199999809;-0.685732961;0;0;1;10351;724826;0.50372088;1;0;104
DE;8;112;1;1;-4.336595058;6.510000229;6;-0.71220839;0;0;0;10266;725502;0.490559638;1;0;104
DE;8;113;1;1;-4.30181551;6.510000229;5.5;-0.698976755;0;0;0;10645;726177;0.497093678;1;0;104
DE;8;114;1;1;-4.293380737;6.510000229;5.599999905;-0.702823043;0;0;0;10751;726853;0.495185405;1;0;104
DE;8;115;1;1;-4.33586359;6.510000229;4.599999905;-0.7030375;1;0;0;10319;727528;0.495079219;1;0;104
DE;8;116;1;1;-4.347954273;6.510000229;4.5;-0.70016706;1;0;0;10210;728204;0.49650234;1;0;104
DE;8;117;1;1;-4.343173981;6.510000229;5.099999905;-0.689773738;1;0;0;10274;728879;0.501689553;1;0;104
DC;9;1;0;0;-3.463330269;4.25;7.400000095;-0.755547523;0;0;1;19952;636930;0.469753355;1;1;117
DC;9;2;0;0;-3.449495554;4.25;7.699999809;-0.757549405;0;0;1;20188;636389;0.468813896;1;1;117
DC;9;3;0;0;-3.444294453;4.25;7.199999809;-0.756362259;0;0;1;20251;635847;0.469370782;1;1;117
DC;9;4;0;0;-3.455286503;4.25;7.599999905;-0.755648434;0;0;0;19988;635306;0.469705939;1;1;117
DC;9;5;0;0;-3.456459522;4.25;7.5;-0.748711109;0;0;0;19923;634764;0.472975791;1;1;117
DC;9;6;0;0;-3.447416544;4.25;6.400000095;-0.722304106;0;0;0;20062;634223;0.485632032;1;1;117
DC;9;7;0;0;-3.441944122;4.25;6.300000191;-0.714776635;1;0;0;20130;633681;0.489301413;1;1;117
DC;9;8;0;0;-3.452100515;4.25;6.5;-0.71867156;1;0;0;19885;633140;0.48739931;1;1;117
DC;9;9;0;0;-3.458333969;4.25;7.400000095;-0.694874883;1;0;0;19720;632598;0.499136895;1;1;117
DC;9;10;0;0;-3.466997862;4.25;6.800000191;-0.670417428;0;1;0;19509;632057;0.511494994;1;1;117
DC;9;11;0;0;-3.47572279;4.25;6.099999905;-0.684832096;0;1;0;19299;631515;0.504174888;1;1;117
DC;9;12;0;0;-3.489548922;4.25;6.099999905;-0.706584692;0;1;0;18994;630974;0.493326187;1;1;117
DC;9;13;0;0;-3.482038736;4.320000172;5.400000095;-0.708556414;0;0;1;19097;630432;0.492354453;1;1;117
DC;9;14;0;0;-3.488186836;4.320000172;5.400000095;-0.719850361;0;0;1;18935;629910;0.486825109;1;1;117
DC;9;15;0;0;-3.49083662;4.320000172;4.599999905;-0.711591125;0;0;1;18840;629388;0.490862548;1;1;117
DC;9;16;0;0;-3.496292353;4.320000172;5.300000191;-0.714903414;0;0;0;18693;628866;0.489239365;1;1;117
DC;9;17;0;0;-3.505696774;4.320000172;5.5;-0.70832032;0;0;0;18474;628344;0.492470682;1;1;117
DC;9;18;0;0;-3.491522789;4.320000172;4.900000095;-0.690303266;0;0;0;18693;627822;0.501423955;1;1;117
DC;9;19;0;0;-3.493908644;4.320000172;4.900000095;-0.687656164;1;0;0;18604;627300;0.502753079;1;1;117
DC;9;20;0;0;-3.504231215;4.320000172;4.900000095;-0.686776102;1;0;0;18369;626778;0.503195703;1;1;117
DC;9;21;0;0;-3.504667521;4.320000172;5.599999905;-0.654316902;1;0;0;18317;626256;0.519797027;1;1;117
DC;9;22;0;0;-3.509558916;4.320000172;4.900000095;-0.634359837;0;1;0;18184;625734;0.530274868;1;1;117
DC;9;23;0;0;-3.510740995;4.320000172;4.5;-0.660958707;0;1;0;18119;625212;0.516356051;1;1;117
DC;9;24;0;0;-3.518205404;4.320000172;4.699999809;-0.69410491;0;1;0;17941;624690;0.499521375;1;1;117
DC;9;25;0;0;-3.500203848;4.289999962;4.400000095;-0.700918794;0;0;1;18223;624168;0.496129245;1;1;117
DC;9;26;0;0;-3.493419886;4.289999962;4.199999809;-0.697520018;0;0;1;18249;622468;0.497818351;1;1;117
DC;9;27;0;0;-3.480132818;4.289999962;4.199999809;-0.70881778;0;0;1;18394;620768;0.492225766;1;1;117
DC;9;28;0;0;-3.480696678;4.289999962;5.300000191;-0.720741093;0;0;0;18285;619069;0.486391664;1;1;117
DC;9;29;0;0;-3.486735582;4.289999962;5.400000095;-0.721644402;0;0;0;18077;617369;0.485952497;1;1;117
DC;9;30;0;0;-3.468839884;4.289999962;4.400000095;-0.717391491;0;0;0;18304;615669;0.488023609;1;1;117
DC;9;31;0;0;-3.476718187;4.289999962;5.099999905;-0.726219058;1;0;0;18062;613969;0.483734518;1;1;117
DC;9;32;0;0;-3.473101139;4.289999962;5.300000191;-0.722473741;1;0;0;18029;612269;0.485549659;1;1;117
DC;9;33;0;0;-3.470083714;4.289999962;6;-0.699065685;1;0;0;17985;610569;0.497049481;1;1;117
DC;9;34;0;0;-3.471086502;4.289999962;5.199999809;-0.686798215;0;1;0;17869;608870;0.503184617;1;1;117
DC;9;35;0;0;-3.460850239;4.289999962;4.900000095;-0.699385643;0;1;0;17954;607170;0.496890485;1;1;117
DC;9;36;0;0;-3.460313797;4.289999962;4.900000095;-0.710036337;0;1;0;17865;605470;0.491626352;1;1;117
DC;9;37;0;0;-3.435116291;4.329999924;4.5;-0.704785287;0;0;1;18220;603770;0.494214684;1;1;117
DC;9;38;0;0;-3.427680969;4.329999924;5;-0.719338059;0;0;1;18273;602920;0.487074584;1;1;117
DC;9;39;0;0;-3.511172533;4.329999924;4.900000095;-0.727550626;0;0;1;16733;602069;0.483090818;1;1;117
DC;9;40;0;0;-3.415843964;4.329999924;5.800000191;-0.663936555;0;0;0;18323;601219;0.514820695;1;1;117
DC;9;41;0;0;-3.406261444;4.329999924;6.400000095;-0.668765306;0;0;0;18415;600368;0.512340784;1;1;117
DC;9;42;0;0;-3.388788462;4.329999924;6.099999905;-0.662170053;0;0;0;18654;599518;0.515730977;1;1;117
DC;9;43;0;0;-3.377519608;4.329999924;6.5;-0.667602122;1;0;0;18779;598668;0.512937069;1;1;117
DC;9;44;0;0;-3.368976593;4.329999924;6.699999809;-0.661569297;1;0;0;18853;597817;0.516040862;1;1;117
DC;9;45;0;0;-3.362242699;4.329999924;7.599999905;-0.643985927;1;0;0;18893;596967;0.525194883;1;1;117
DC;9;46;0;0;-3.355704308;4.329999924;7.099999905;-0.631325305;0;1;0;18929;596116;0.531886399;1;1;117
DC;9;47;0;0;-3.335288763;4.329999924;6.300000191;-0.650631249;0;1;0;19230;595266;0.521716356;1;1;117
DC;9;48;0;0;-3.336941481;4.329999924;6.599999905;-0.671356261;0;1;0;19109;594415;0.511015058;1;1;117
DC;9;49;0;0;-3.29817009;4.239999771;6.599999905;-0.674654067;0;0;1;19772;593565;0.509332597;1;1;117
DC;9;50;0;0;-3.278373957;4.239999771;7.099999905;-0.681590199;0;0;1;20083;592825;0.505811989;1;1;117
DC;9;51;0;0;-3.259242296;4.239999771;6.599999905;-0.681659341;0;0;1;20385;592085;0.505777061;1;1;117
DC;9;52;0;0;-3.251017809;4.239999771;7.300000191;-0.708914816;0;0;0;20467;591345;0.492177993;1;1;117
DC;9;53;0;0;-3.234312534;4.239999771;7.300000191;-0.718384862;0;0;0;20724;590605;0.487539053;1;1;117
DC;9;54;0;0;-3.218233824;4.239999771;6.900000095;-0.70721668;0;0;0;20971;589865;0.493014514;1;1;117
DC;9;55;0;0;-3.204927921;4.239999771;7.400000095;-0.70776999;1;0;0;21162;589126;0.492741793;1;1;117
DC;9;56;0;0;-3.188738585;4.239999771;7.699999809;-0.722804964;1;0;0;21416;588386;0.485388845;1;1;117
DC;9;57;0;0;-3.183916092;4.239999771;8.699999809;-0.677709937;1;0;0;21428;587646;0.507778466;1;1;117
DC;9;58;0;0;-3.162608862;4.239999771;8.300000191;-0.659077883;0;1;0;21796;586906;0.517328143;1;1;117
DC;9;59;0;0;-3.144066811;4.239999771;7.800000191;-0.679887712;0;1;0;22109;586166;0.506673872;1;1;117
DC;9;60;0;0;-3.135748625;4.239999771;8;-0.71389991;0;1;0;22198;585426;0.489730567;1;1;117
DC;9;61;0;0;-3.118019104;4.309999943;8;-0.728334904;0;0;1;22498;584686;0.48271209;1;1;117
DC;9;62;0;0;-3.105571508;4.309999943;8.399999619;-0.727021873;0;0;1;22704;584045;0.483346313;1;1;117
DC;9;63;0;0;-3.094858408;4.309999943;8.399999619;-0.721976519;0;0;1;22872;583403;0.485791117;1;1;117
DC;9;64;0;0;-3.092775345;4.309999943;8.899999619;-0.711958408;0;0;0;22843;582762;0.490682304;1;1;117
DC;9;65;0;0;-3.093151808;4.309999943;9;-0.709969997;0;0;0;22758;582121;0.491658956;1;1;117
DC;9;66;0;0;-3.128130913;4.309999943;8.399999619;-0.699525416;0;0;0;21902;581479;0.496821046;1;1;117
DC;9;67;0;0;-3.084496498;4.309999943;8.100000381;-0.696347654;1;0;0;22802;580838;0.498402297;1;1;117
DC;9;68;0;0;-3.083842039;4.309999943;8.300000191;-0.714636445;1;0;0;22740;580197;0.489369988;1;1;117
DC;9;69;0;0;-3.09785223;4.309999943;9.199999809;-0.691883206;1;0;0;22348;579555;0.500632405;1;1;117
DC;9;70;0;0;-3.068977594;4.309999943;8.600000381;-0.686645806;0;1;0;22925;578914;0.503261268;1;1;117
DC;9;71;0;0;-3.082524538;4.309999943;8.100000381;-0.710445285;0;1;0;22540;578273;0.491425335;1;1;117
DC;9;72;0;0;-3.109569788;4.309999943;8.100000381;-0.729535162;0;1;0;21864;577631;0.482133061;1;1;117
DC;9;73;0;0;-3.037119389;4.170000076;8.300000191;-0.731409609;0;0;1;23427;576990;0.48123017;1;1;117
DC;9;74;0;0;-3.030916214;4.170000076;9;-0.74529171;0;0;1;23463;576067;0.474595845;1;1;117
DC;9;75;0;0;-3.020414352;4.170000076;8.5;-0.743914962;0;0;1;23600;575144;0.475249678;1;1;117
DC;9;76;0;0;-2.973083258;4.170000076;9.399999619;-0.750008583;0;0;0;24628;574220;0.472362518;1;1;117
DC;9;77;0;0;-2.984093904;4.170000076;9.399999619;-0.72958374;0;0;0;24244;573297;0.482109636;1;1;117
DC;9;78;0;0;-2.951796055;4.170000076;8.699999809;-0.713432848;0;0;0;24922;572374;0.489959359;1;1;117
DC;9;79;0;0;-2.94043541;4.170000076;8.300000191;-0.710999131;1;0;0;25088;571451;0.49115321;1;1;117
DC;9;80;0;0;-2.931675196;4.170000076;8.300000191;-0.713300645;1;0;0;25189;570527;0.490024149;1;1;117
DC;9;81;0;0;-2.922248363;4.170000076;9.399999619;-0.691291451;1;0;0;25307;569604;0.5009287;1;1;117
DC;9;82;0;0;-2.907613039;4.170000076;8.899999619;-0.665470541;0;1;0;25558;568681;0.514031589;1;1;117
DC;9;83;0;0;-2.890778542;4.170000076;8.399999619;-0.690333068;0;1;0;25868;567758;0.501409054;1;1;117
DC;9;84;0;0;-2.876750708;4.170000076;7.900000095;-0.693750739;0;1;0;26108;566834;0.499698311;1;1;117
DC;9;85;0;0;-2.845525742;4.090000153;8.100000381;-0.702094853;0;0;1;26807;565911;0.495546132;1;1;117
DC;9;86;0;0;-2.833578825;4.090000153;8.600000381;-0.711013734;0;0;1;26976;564777;0.491146058;1;1;117
DC;9;87;0;0;-2.823423386;4.090000153;8.100000381;-0.704055548;0;0;1;27097;563643;0.494575471;1;1;117
DC;9;88;0;0;-2.835335732;4.090000153;8.600000381;-0.718804717;0;0;0;26624;562509;0.48733443;1;1;117
DC;9;89;0;0;-2.827406883;4.090000153;8.800000191;-0.724612772;0;0;0;26683;561375;0.48451212;1;1;117
DC;9;90;0;0;-2.808124542;4.090000153;8.199999809;-0.713113487;0;0;0;27047;560241;0.490115851;1;1;117
DC;9;91;0;0;-2.78754878;4.090000153;7.599999905;-0.702830672;1;0;0;27451;559108;0.49518162;1;1;117
DC;9;92;0;0;-2.784625292;4.090000153;8.100000381;-0.708527207;1;0;0;27373;557974;0.492368817;1;1;117
DC;9;93;0;0;-2.776284218;4.090000153;9;-0.684126139;1;0;0;27443;556840;0.504530907;1;1;117
DC;9;94;0;0;-2.778968811;4.090000153;8.800000191;-0.663534522;0;1;0;27211;555706;0.515027702;1;1;117
DC;9;95;0;0;-2.76739192;4.090000153;7.900000095;-0.694952011;0;1;0;27368;554572;0.49909839;1;1;117
DC;9;96;0;0;-2.763304949;4.090000153;7.5;-0.705433309;0;1;0;27320;553438;0.493894517;1;1;117
DC;9;97;0;0;-2.757077932;7.059999943;7.599999905;-0.705634654;0;0;1;27330;552304;0.493795097;1;1;117
DC;9;98;0;0;-2.750060558;7.059999943;8.100000381;-0.712100387;0;0;1;27390;551219;0.490612626;1;1;117
DC;9;99;0;0;-2.744135141;7.059999943;7.900000095;-0.720367849;0;0;1;27420;550133;0.486573249;1;1;117
DC;9;100;0;0;-2.768746138;7.059999943;8.800000191;-0.744769514;0;0;0;26624;549048;0.47484374;1;1;117
DC;9;101;0;0;-2.745240927;7.059999943;9;-0.741482496;0;0;0;27125;547962;0.476407111;1;1;117
DC;9;102;0;0;-2.746061563;7.059999943;8.5;-0.736417711;0;0;0;26971;546877;0.478826135;1;1;117
DC;9;103;0;0;-2.751319647;7.059999943;8.399999619;-0.741367877;1;0;0;26699;545792;0.476461738;1;1;117
DC;9;104;0;0;-2.751188278;7.059999943;8.899999619;-0.74821341;1;0;0;26572;544706;0.473211229;1;1;117
DC;9;105;0;0;-2.750199795;7.059999943;10.10000038;-0.732709467;1;0;0;26468;543621;0.480605066;1;1;117
DC;9;106;0;0;-2.752099276;7.059999943;9.600000381;-0.7104882;0;1;0;26288;542535;0.491404235;1;1;117
DC;9;107;0;0;-2.740839005;7.059999943;9;-0.740709901;0;1;0;26455;541450;0.476775318;1;1;117
DC;9;108;0;0;-2.748633146;7.059999943;8.600000381;-0.748527527;0;1;0;26120;540364;0.473062605;1;1;117
DC;9;109;0;0;-2.743672609;7.210000038;8.699999809;-0.744825184;0;0;1;26120;539279;0.474817306;1;1;117
DC;9;110;0;0;-2.750104666;7.210000038;8.800000191;-0.753119409;0;0;1;25834;538419;0.47089535;1;1;117
DC;9;111;0;0;-2.738028288;7.210000038;8.399999619;-0.752402663;0;0;1;26028;537560;0.47123298;1;1;117
DC;9;112;0;0;-2.745447874;7.210000038;8.899999619;-0.772292852;0;0;0;25717;536700;0.461952686;1;1;117
DC;9;113;0;0;-2.733090401;7.210000038;8.899999619;-0.761920691;0;0;0;25917;535841;0.466769069;1;1;117
DC;9;114;0;0;-2.724377155;7.210000038;8.600000381;-0.760326385;0;0;0;26023;534981;0.4675138;1;1;117
DC;9;115;0;0;-2.724287748;7.210000038;8.300000191;-0.774967611;1;0;0;25905;534122;0.460718721;1;1;117
DC;9;116;0;0;-2.727157116;7.210000038;8.800000191;-0.780349851;1;0;0;25711;533262;0.458245665;1;1;117
DC;9;117;0;0;-2.72904563;7.210000038;9.5;-0.7597211;1;0;0;25543;532402;0.467796892;1;1;117
FL;10;1;0;0;-4.788005352;4.199999809;5.800000191;-0.805635452;0;0;1;99926;11997283;0.446803927;1;1;117
FL;10;2;0;0;-4.786745071;4.199999809;5.699999809;-0.806138813;0;0;1;100426;12023042;0.446579069;1;1;117
FL;10;3;0;0;-4.777027607;4.199999809;5.300000191;-0.804208755;0;0;1;101785;12048802;0.447441816;1;1;117
FL;10;4;0;0;-4.778506756;4.199999809;5.800000191;-0.817293048;0;0;0;102013;12074561;0.441625506;1;1;117
FL;10;5;0;0;-4.772325516;4.199999809;5.199999809;-0.807394385;0;0;0;103027;12100320;0.446018696;1;1;117
FL;10;6;0;0;-4.758908272;4.199999809;5.099999905;-0.799105644;0;0;0;104806;12126080;0.449730992;1;1;117
FL;10;7;0;0;-4.768537521;4.199999809;5.099999905;-0.796257555;1;0;0;104186;12151839;0.451013714;1;1;117
FL;10;8;0;0;-4.771660328;4.199999809;5.099999905;-0.78825444;1;0;0;104245;12177598;0.454637676;1;1;117
FL;10;9;0;0;-4.766222477;4.199999809;5.699999809;-0.783004582;1;0;0;105200;12203358;0.457030773;1;1;117
FL;10;10;0;0;-4.771429062;4.199999809;5.699999809;-0.773415804;0;1;0;105039;12229117;0.461434215;1;1;117
FL;10;11;0;0;-4.767094135;4.199999809;5.400000095;-0.778009295;0;1;0;105883;12254876;0.459319472;1;1;117
FL;10;12;0;0;-4.752395153;4.199999809;5.5;-0.78290987;0;1;0;107845;12280636;0.457074046;1;1;117
FL;10;13;0;0;-4.751358986;4.239999771;5.199999809;-0.776554167;0;0;1;108352;12306395;0.459988326;1;1;117
FL;10;14;0;0;-4.746022224;4.239999771;5.099999905;-0.778485417;0;0;1;109361;12334005;0.459100842;1;1;117
FL;10;15;0;0;-4.739178181;4.239999771;4.800000191;-0.776513994;0;0;1;110545;12361615;0.460006803;1;1;117
FL;10;16;0;0;-4.743456364;4.239999771;5.400000095;-0.793874502;0;0;0;110505;12389225;0.452089787;1;1;117
FL;10;17;0;0;-4.746044636;4.239999771;4.800000191;-0.782853127;0;0;0;110651;12416835;0.457099974;1;1;117
FL;10;18;0;0;-4.743720055;4.239999771;4.599999905;-0.775337875;0;0;0;111342;12444445;0.460548133;1;1;117
FL;10;19;0;0;-4.746294022;4.239999771;4.699999809;-0.776803255;1;0;0;111489;12472055;0.459873766;1;1;117
FL;10;20;0;0;-4.754917622;4.239999771;4.599999905;-0.770564675;1;0;0;110962;12499665;0.462751687;1;1;117
FL;10;21;0;0;-4.759624481;4.239999771;5.199999809;-0.767124116;1;0;0;110870;12527275;0.464346558;1;1;117
FL;10;22;0;0;-4.770999908;4.239999771;5.199999809;-0.76249212;0;1;0;110041;12554885;0.466502398;1;1;117
FL;10;23;0;0;-4.756904125;4.239999771;5.099999905;-0.768562019;0;1;0;112035;12582495;0.463679343;1;1;117
FL;10;24;0;0;-4.766685963;4.239999771;5.300000191;-0.774429202;0;1;0;111373;12610105;0.460966825;1;1;117
FL;10;25;0;0;-4.755092621;4.179999828;5.099999905;-0.77398479;0;0;1;113106;12637715;0.461171746;1;1;117
FL;10;26;0;0;-4.749986172;4.179999828;5.099999905;-0.775840044;0;0;1;114124;12669408;0.460316926;1;1;117
FL;10;27;0;0;-4.742418766;4.179999828;4.900000095;-0.781233847;0;0;1;115434;12701102;0.457840741;1;1;117
FL;10;28;0;0;-4.739238262;4.179999828;5.599999905;-0.803829312;0;0;0;116247;12732795;0.44761163;1;1;117
FL;10;29;0;0;-4.734323502;4.179999828;5.099999905;-0.79692471;0;0;0;117268;12764489;0.450712919;1;1;117
FL;10;30;0;0;-4.73109293;4.179999828;5.099999905;-0.791247189;0;0;0;118098;12796182;0.453279108;1;1;117
FL;10;31;0;0;-4.723364353;4.179999828;5.300000191;-0.796565056;1;0;0;119469;12827876;0.450875044;1;1;117
FL;10;32;0;0;-4.725288391;4.179999828;5.400000095;-0.791177571;1;0;0;119694;12859569;0.453310668;1;1;117
FL;10;33;0;0;-4.719069958;4.179999828;6.099999905;-0.7873016;1;0;0;120899;12891262;0.455071121;1;1;117
FL;10;34;0;0;-4.713925838;4.179999828;6.099999905;-0.784126639;0;1;0;121984;12922956;0.456518233;1;1;117
FL;10;35;0;0;-4.711700916;4.179999828;5.900000095;-0.788066328;0;1;0;122719;12954649;0.454723239;1;1;117
FL;10;36;0;0;-4.705599785;4.179999828;6;-0.793603837;0;1;0;123937;12986343;0.452212155;1;1;117
FL;10;37;0;0;-4.691176891;4.179999828;5.800000191;-0.792242289;0;0;1;126212;13018036;0.452828288;1;1;117
FL;10;38;0;0;-4.689731598;4.179999828;5.699999809;-0.791344285;0;0;1;126815;13040347;0.45323509;1;1;117
FL;10;39;0;0;-4.672303677;4.179999828;5.400000095;-0.788133681;0;0;1;129473;13062658;0.454692602;1;1;117
FL;10;40;0;0;-4.666701317;4.179999828;6.199999809;-0.795380235;0;0;0;130632;13084969;0.451409549;1;1;117
FL;10;41;0;0;-4.658512592;4.179999828;5.599999905;-0.78360641;0;0;0;132142;13107280;0.456755787;1;1;117
FL;10;42;0;0;-4.645940304;4.179999828;5.5;-0.774907768;0;0;0;134256;13129591;0.460746258;1;1;117
FL;10;43;0;0;-4.635673523;4.179999828;5.599999905;-0.776901007;1;0;0;136089;13151903;0.459828824;1;1;117
FL;10;44;0;0;-4.626670361;4.179999828;5.699999809;-0.768959403;1;0;0;137772;13174214;0.463495135;1;1;117
FL;10;45;0;0;-4.629713058;4.179999828;6.300000191;-0.76622808;1;0;0;137805;13196525;0.464762807;1;1;117
FL;10;46;0;0;-4.619569302;4.179999828;6.300000191;-0.764006376;0;1;0;139667;13218836;0.46579653;1;1;117
FL;10;47;0;0;-4.603510857;4.179999828;6.199999809;-0.767926276;0;1;0;142393;13241147;0.463974237;1;1;117
FL;10;48;0;0;-4.591936588;4.179999828;6.400000095;-0.776328981;0;1;0;144522;13263458;0.460091919;1;1;117
FL;10;49;0;0;-4.57251215;4.139999866;6.199999809;-0.775992036;0;0;1;147838;13285769;0.46024698;1;1;117
FL;10;50;0;0;-4.555461407;4.139999866;6.199999809;-0.779940665;0;0;1;150633;13303665;0.458433211;1;1;117
FL;10;51;0;0;-4.537385941;4.139999866;6;-0.783433616;0;0;1;153638;13321560;0.456834704;1;1;117
FL;10;52;0;0;-4.517375946;4.139999866;6.900000095;-0.808988154;0;0;0;157006;13339456;0.445308417;1;1;117
FL;10;53;0;0;-4.506089687;4.139999866;6.800000191;-0.804261267;0;0;0;159054;13357352;0.447418332;1;1;117
FL;10;54;0;0;-4.487521172;4.139999866;6.800000191;-0.800181031;0;0;0;162306;13375247;0.449247628;1;1;117
FL;10;55;0;0;-4.459692955;4.139999866;7;-0.804382861;1;0;0;167165;13393143;0.447363913;1;1;117
FL;10;56;0;0;-4.455562592;4.139999866;7.099999905;-0.798507631;1;0;0;168137;13411039;0.450000048;1;1;117
